BAD,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,LoanValueRatio,JOB_missing,YOJ_missing,DEROG_missing,DELINQ_missing,NINQ_missing,DEBTINC_missing,LoanValueRatio_missing
0,DebtCon,,4.0,0.0,0.0,216.13333333,4.0,30.0,,0.6003186274509804,1,0,0,0,0,1,0
1,DebtCon,Other,7.0,3.0,2.0,130.8,3.0,14.0,,0.8953,0,0,0,0,0,1,0
1,HomeImp,Mgr,5.0,0.0,1.0,167.36666667,1.0,8.0,,,0,0,0,0,0,1,1
0,HomeImp,ProfExe,6.0,0.0,0.0,187.02051879,1.0,27.0,27.646748505,0.8541872518938409,0,0,0,0,0,0,0
0,HomeImp,ProfExe,6.0,0.0,0.0,186.42441602,1.0,27.0,28.417530896,0.7965272242648634,0,0,0,0,0,0,0
0,HomeImp,Sales,4.0,2.0,0.0,158.5344979,0.0,23.0,43.404430238,1.1105437798564033,0,0,0,0,0,0,0
1,HomeImp,Other,4.0,0.0,1.0,136.32063746,0.0,13.0,34.494708965,0.9879729874584628,0,0,0,0,0,0,0
1,HomeImp,Other,1.0,0.0,1.0,82.294266354,0.0,2.0,36.986744097,,0,0,0,0,0,0,1
1,HomeImp,Mgr,9.0,0.0,2.0,48.995845002,0.0,10.0,33.126483967,0.8838398416560141,0,0,0,0,0,0,0
0,HomeImp,Office,1.0,0.0,0.0,43.722336946,0.0,3.0,41.452043532,,0,0,0,0,0,0,1
0,HomeImp,Sales,4.0,2.0,0.0,150.86584513,0.0,22.0,40.442567785,1.0611863101133487,0,0,0,0,0,0,0
1,DebtCon,ProfExe,5.0,0.0,0.0,172.21327665,1.0,26.0,32.676640875,0.7474735076306207,0,0,0,0,0,0,0
0,HomeImp,Office,22.0,0.0,0.0,206.09913412,0.0,19.0,18.369540527,0.8947558715858931,0,0,0,0,0,0,0
0,DebtCon,ProfExe,14.0,0.0,0.0,200.41843402,1.0,17.0,22.841092848,0.898741151528944,0,0,0,0,0,0,0
0,HomeImp,ProfExe,11.0,0.0,0.0,180.56306914,0.0,13.0,21.554949656,0.8832535645375498,0,0,0,0,0,0,0
0,HomeImp,Other,9.0,0.0,0.0,91.683770634,0.0,24.0,37.773350976,1.0583596825191972,0,0,0,0,0,0,0
1,HomeImp,Other,31.0,1.0,1.0,204.06666667,0.0,11.0,,0.15892053973013492,0,0,0,0,0,1,0
1,HomeImp,Other,3.0,1.0,1.0,148.13333333,1.0,14.0,,0.7,0,0,0,0,0,1,0
0,HomeImp,Office,8.0,,,181.32298993,,19.0,24.651395744,0.8728220733675988,0,0,1,1,1,0,0
0,HomeImp,Self,,0.0,0.0,204.33524504,0.0,12.0,42.397769638,0.4353130082996205,0,1,0,0,0,0,0
0,HomeImp,Office,23.0,0.0,0.0,117.49959288,0.0,12.0,38.750562668,0.9563930544593529,0,0,0,0,0,0,0
0,HomeImp,Office,21.0,0.0,0.0,212.53911509,0.0,21.0,21.258026878,0.9478961012206218,0,0,0,0,0,0,0
0,HomeImp,Other,7.0,0.0,0.0,128.47645151,0.0,25.0,37.85968784,0.9637913542383357,0,0,0,0,0,0,0
0,HomeImp,ProfExe,10.0,0.0,0.0,181.28295679,0.0,13.0,24.339533569,0.9261581425911729,0,0,0,0,0,0,0
0,HomeImp,Office,0.0,0.0,0.0,69.645660473,0.0,4.0,41.185039558,,0,0,0,0,0,0,1
0,DebtCon,Other,0.0,1.0,0.0,21.799352154,10.0,6.0,29.439664242,0.9200812159837568,0,0,0,0,0,0,0
0,DebtCon,,3.0,0.0,0.0,210.34747857,3.0,30.0,31.243408701,0.6749106296053111,1,0,0,0,0,0,0
1,DebtCon,Sales,0.1,0.0,0.0,95.9,1.0,17.0,,0.8950212227621513,0,0,0,0,0,1,0
1,HomeImp,ProfExe,4.0,0.0,0.0,177.5,2.0,26.0,,0.8546666666666667,0,0,0,0,0,1,0
1,HomeImp,ProfExe,9.5,0.0,0.0,104.4,0.0,14.0,,0.7855846489188031,0,0,0,0,0,1,0
1,DebtCon,Sales,0.0,0.0,0.0,97.133170952,1.0,16.0,41.777888631,0.8947993222607138,0,0,0,0,0,0,0
0,HomeImp,Other,4.0,0.0,0.0,117.6739652,0.0,15.0,42.464866285,0.8202669946818133,0,0,0,0,0,0,0
0,HomeImp,Other,2.0,0.0,0.0,92.643084556,0.0,15.0,41.21001247,0.9713093112725992,0,0,0,0,0,0,0
0,HomeImp,Other,3.0,0.0,0.0,272.22062826,0.0,25.0,39.896104618,,0,0,0,0,0,0,1
1,DebtCon,ProfExe,0.0,0.0,0.0,157.00977472,0.0,28.0,47.415228659,1.000325626831651,0,0,0,0,0,0,0
0,DebtCon,Other,0.0,1.0,0.0,15.396587392,9.0,7.0,30.017013296,1.0109417040358744,0,0,0,0,0,0,0
0,HomeImp,Office,1.0,0.0,0.0,48.853667057,0.0,3.0,38.773685963,,0,0,0,0,0,0,1
0,HomeImp,Other,2.0,0.0,0.0,266.55339438,1.0,25.0,43.309764541,,0,0,0,0,0,0,1
0,HomeImp,Other,2.0,0.0,0.0,261.40521864,0.0,26.0,42.191941556,,0,0,0,0,0,0,1
0,DebtCon,Mgr,18.0,0.0,0.0,300.4872058,1.0,23.0,38.940575356,0.8923936693062965,0,0,0,0,0,0,0
0,DebtCon,Mgr,19.0,0.0,1.0,307.9748816,1.0,23.0,39.959108765,0.9794095643666916,0,0,0,0,0,0,0
1,DebtCon,Mgr,3.0,0.0,0.0,83.289062746,1.0,13.0,30.187805389,0.7172506565883031,0,0,0,0,0,0,0
0,DebtCon,Sales,,0.0,0.0,126.40098356,0.0,21.0,43.20775979,0.7131378545301913,0,1,0,0,0,0,0
0,HomeImp,Office,1.0,0.0,0.0,71.766557161,0.0,4.0,41.287423388,,0,0,0,0,0,0,1
0,HomeImp,Other,5.0,0.0,0.0,80.131746414,0.0,17.0,24.140153667,0.9003969686033922,0,0,0,0,0,0,0
1,DebtCon,Self,1.0,2.0,1.0,36.766666667,1.0,8.0,,,0,0,0,0,0,1,1
0,HomeImp,Other,7.0,0.0,0.0,120.37941429,0.0,24.0,41.442500462,0.9856902896562336,0,0,0,0,0,0,0
1,HomeImp,Other,,0.0,0.0,238.6,1.0,2.0,,,0,1,0,0,0,1,1
0,HomeImp,,1.0,0.0,0.0,,0.0,0.0,12.749180645,,1,0,0,0,0,0,1
0,DebtCon,ProfExe,2.0,,,,,,27.595273523,0.9740828077872223,0,0,1,1,1,0,0
1,DebtCon,Other,2.0,0.0,2.0,157.96001139,3.0,27.0,40.628278175,0.7614678899082569,0,0,0,0,0,0,0
0,HomeImp,Other,9.0,0.0,1.0,118.44249103,0.0,24.0,40.110407425,1.0140675648298216,0,0,0,0,0,0,0
1,DebtCon,Mgr,1.0,0.0,6.0,250.56666667,4.0,23.0,,,0,0,0,0,0,1,1
0,HomeImp,Office,22.0,0.0,0.0,149.0229081,1.0,12.0,37.954336913,0.8728627227812411,0,0,0,0,0,0,0
1,HomeImp,Office,0.1,2.0,1.0,154.13333333,4.0,26.0,,0.6240907768402677,0,0,0,0,0,1,0
1,HomeImp,Other,4.5,0.0,1.0,116.1,8.0,34.0,,1.0032786885245901,0,0,0,0,0,1,0
1,,Other,26.0,1.0,3.0,69.3,1.0,34.0,,0.7524773461925706,0,0,0,0,0,1,0
1,HomeImp,Office,13.0,,2.0,122.76666667,,23.0,,,0,0,1,0,1,1,1
1,HomeImp,Other,2.0,0.0,0.0,140.93333333,1.0,20.0,,,0,0,0,0,0,1,1
1,DebtCon,Other,19.0,0.0,0.0,90.0,2.0,13.0,,0.8232570105479804,0,0,0,0,0,1,0
1,HomeImp,Other,2.0,0.0,0.0,51.733333333,1.0,9.0,,0.7002404196415561,0,0,0,0,0,1,0
1,DebtCon,Other,8.0,0.0,1.0,136.3,3.0,6.0,,0.4362116991643454,0,0,0,0,0,1,0
1,DebtCon,Other,4.0,0.0,0.0,83.333333333,3.0,20.0,,0.8962422360248448,0,0,0,0,0,1,0
1,,Mgr,1.0,0.0,1.0,218.6,5.0,34.0,,0.8850290135396518,0,0,0,0,0,1,0
0,HomeImp,Other,22.8,0.0,0.0,343.9,1.0,47.0,,0.9868875,0,0,0,0,0,1,0
0,HomeImp,Other,1.6,1.0,,101.5,,13.0,,0.8527671423599026,0,0,0,1,1,1,0
0,DebtCon,Other,0.1,0.0,2.0,105.4,3.0,18.0,,0.9183515974687452,0,0,0,0,0,1,0
0,HomeImp,Other,0.0,0.0,1.0,179.56666667,0.0,32.0,,0.8038216807475299,0,0,0,0,0,1,0
0,HomeImp,ProfExe,6.0,0.0,0.0,222.16666667,2.0,24.0,,0.6618287373004355,0,0,0,0,0,1,0
0,HomeImp,Mgr,3.0,0.0,2.0,122.73333333,0.0,23.0,,0.8621106259097525,0,0,0,0,0,1,0
0,HomeImp,Office,23.0,0.0,0.0,321.63333333,1.0,13.0,,0.32524027125038624,0,0,0,0,0,1,0
1,HomeImp,ProfExe,4.0,0.0,4.0,101.4,0.0,19.0,,0.8424908424908425,0,0,0,0,0,1,0
1,HomeImp,Mgr,6.0,0.0,3.0,119.7,0.0,8.0,,0.8934414414414414,0,0,0,0,0,1,0
1,DebtCon,ProfExe,5.0,6.0,0.0,90.3,6.0,29.0,,0.926985,0,0,0,0,0,1,0
1,HomeImp,Mgr,6.0,1.0,2.0,129.9,1.0,22.0,,,0,0,0,0,0,1,1
0,HomeImp,Other,0.0,0.0,0.0,181.69653802,0.0,32.0,37.289989924,0.8253047123670523,0,0,0,0,0,0,0
0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,15.174415003,,1,0,0,0,0,0,1
0,HomeImp,ProfExe,12.0,0.0,0.0,213.53333333,0.0,19.0,,0.8807238844224692,0,0,0,0,0,1,0
0,DebtCon,Mgr,7.0,,4.0,111.3,2.0,11.0,,0.8736,0,0,1,0,0,1,0
0,HomeImp,Office,22.0,0.0,0.0,129.25008957,1.0,12.0,36.746766237,0.8519586407547104,0,0,0,0,0,0,0
0,HomeImp,Other,5.0,0.0,0.0,70.69532973,0.0,18.0,24.76674453,0.9770403522177346,0,0,0,0,0,0,0
1,HomeImp,Other,1.0,0.0,0.0,138.64686318,1.0,13.0,31.757270694,0.7200706987251221,0,0,0,0,0,0,0
0,HomeImp,Office,9.0,,,178.48960216,,19.0,26.72002818,1.0189555705401963,0,0,1,1,1,0,0
0,HomeImp,Sales,3.0,1.0,0.0,153.0667831,0.0,22.0,40.15052706,1.1457724162214296,0,0,0,0,0,0,0
0,HomeImp,Other,20.0,0.0,0.0,350.43613755,0.0,47.0,28.848276581,0.9823548283606032,0,0,0,0,0,0,0
0,HomeImp,,0.0,0.0,1.0,,0.0,0.0,13.306013076,,1,0,0,0,0,0,1
0,DebtCon,ProfExe,0.0,,,,,,28.925117417,0.8891368813722716,0,0,1,1,1,0,0
0,DebtCon,ProfExe,0.0,,,,,,28.876463055,0.851149636526995,0,0,1,1,1,0,0
0,DebtCon,Sales,4.0,0.0,0.0,122.24494502,0.0,30.0,32.552543335,0.9702375308173715,0,0,0,0,0,0,0
0,DebtCon,Sales,,0.0,0.0,135.10893025,0.0,22.0,39.783818126,0.7234851259512473,0,1,0,0,0,0,0
0,HomeImp,Other,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036,0.8876206166156743,0,0,0,0,0,0,0
0,HomeImp,ProfExe,5.0,0.0,0.0,210.17306467,2.0,23.0,34.054811237,0.7597835517603544,0,0,0,0,0,0,0
0,DebtCon,,2.0,0.0,0.0,201.33448747,4.0,29.0,29.661710162,0.6283179369683379,1,0,0,0,0,0,0
0,HomeImp,Other,,,,293.95872355,,11.0,30.197630728,,0,1,1,1,1,0,1
1,DebtCon,Self,3.0,,,80.5,2.0,17.0,,,0,0,1,1,0,1,1
1,DebtCon,Other,8.5,0.0,1.0,164.8,1.0,28.0,,0.8416833667334669,0,0,0,0,0,1,0
0,HomeImp,Sales,3.0,2.0,0.0,162.94515692,0.0,23.0,40.315396587,1.0760425983899822,0,0,0,0,0,0,0
0,HomeImp,Other,0.0,0.0,1.0,182.8787798,0.0,31.0,37.19944569,0.8125925925925926,0,0,0,0,0,0,0
0,DebtCon,,4.0,,1.0,63.117023228,,16.0,36.538747338,0.8016005180867796,1,0,1,0,1,0,0
0,DebtCon,ProfExe,0.0,,,,,,27.167655962,0.8430366361883436,0,0,1,1,1,0,0
0,HomeImp,ProfExe,9.0,0.0,0.0,212.53764322,0.0,19.0,20.616783656,0.9024622798314672,0,0,0,0,0,0,0
0,HomeImp,Other,24.0,0.0,0.0,324.68682941,0.0,47.0,28.285532103,0.9128567284735702,0,0,0,0,0,0,0
0,HomeImp,Other,2.0,0.0,,101.16706032,,13.0,38.675140153,0.8354961585641423,0,0,0,1,1,0,0
0,HomeImp,Office,23.0,0.0,0.0,124.74559549,1.0,12.0,35.642270107,0.9097626010665749,0,0,0,0,0,0,0
0,DebtCon,ProfExe,13.0,0.0,0.0,130.06666667,0.0,20.0,,0.8884057971014493,0,0,0,0,0,1,0
0,HomeImp,Office,1.0,0.0,0.0,41.250113587,0.0,3.0,39.198068218,,0,0,0,0,0,0,1
0,DebtCon,,7.0,,0.0,63.626413251,,16.0,33.111829109,0.8744699631353953,1,0,1,0,1,0,0
0,HomeImp,Other,,,,294.47804756,,12.0,31.447750409,,0,1,1,1,1,0,1
0,HomeImp,Other,24.0,0.0,0.0,335.07414261,1.0,46.0,31.177261304,1.0581046605687263,0,0,0,0,0,0,0
1,DebtCon,Self,2.2,0.0,0.0,120.73333333,0.0,8.0,,0.6722643774030148,0,0,0,0,0,1,0
1,DebtCon,Mgr,0.8,2.0,0.0,84.0,1.0,12.0,,0.9496710526315789,0,0,0,0,0,1,0
0,DebtCon,,2.0,0.0,0.0,209.35804693,4.0,30.0,29.595955514,0.5829110724116623,1,0,0,0,0,0,0
0,HomeImp,ProfExe,6.0,0.0,0.0,199.01192718,0.0,27.0,26.520049519,0.8432664121617015,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,4.0,153.78043854,1.0,30.0,21.719595981,0.9181207287668888,0,0,0,0,0,0,0
0,DebtCon,Mgr,6.0,,4.0,111.20651324,1.0,10.0,38.577131937,0.8678300360831156,0,0,1,0,0,0,0
0,DebtCon,ProfExe,1.0,,,,,,29.835960721,0.8863673856559574,0,0,1,1,1,0,0
1,HomeImp,Office,12.0,3.0,6.0,227.12990511,0.0,23.0,23.31951678,0.576676187843607,0,0,0,0,0,0,0
0,HomeImp,Sales,3.0,2.0,0.0,163.28393319,1.0,22.0,42.407814245,1.0261915742071996,0,0,0,0,0,0,0
0,DebtCon,Other,1.0,1.0,0.0,12.759267447,10.0,6.0,28.36185178,1.1061694414607948,0,0,0,0,0,0,0
1,HomeImp,Other,25.0,0.0,2.0,128.0,4.0,17.0,,0.6978761061946903,0,0,0,0,0,1,0
0,HomeImp,Other,8.0,,,419.3751538,1.0,50.0,42.244927573,0.839867252411422,0,0,1,1,0,0,0
0,HomeImp,Other,0.0,0.0,,104.79246836,,13.0,36.416886965,0.9225200749694792,0,0,0,1,1,0,0
0,DebtCon,ProfExe,7.0,0.0,3.0,164.31540986,1.0,30.0,21.137981572,0.853457245891358,0,0,0,0,0,0,0
0,HomeImp,ProfExe,8.0,0.0,0.0,262.17542613,0.0,11.0,42.068268179,1.0158796489761805,0,0,0,0,0,0,0
0,HomeImp,Office,23.0,0.0,0.0,325.29930871,0.0,12.0,40.244404369,0.3755619832112428,0,0,0,0,0,0,0
0,HomeImp,Mgr,9.0,,1.0,213.8321032,0.0,24.0,40.64461955,0.9634477748479794,0,0,1,0,0,0,0
0,DebtCon,ProfExe,12.0,0.0,0.0,133.10154783,0.0,20.0,40.188123128,0.9217500266609789,0,0,0,0,0,0,0
0,HomeImp,Other,8.0,0.0,0.0,109.19302137,0.0,26.0,37.964554318,1.0646483274422416,0,0,0,0,0,0,0
0,DebtCon,Sales,3.0,0.0,0.0,147.07716353,0.0,31.0,31.206129763,0.9720226362306861,0,0,0,0,0,0,0
0,HomeImp,Office,9.0,,,177.59135402,,19.0,26.1209597,0.8920179615220841,0,0,1,1,1,0,0
0,DebtCon,,4.0,0.0,0.0,209.64289843,2.0,30.0,31.971971208,0.6335831032820648,1,0,0,0,0,0,0
0,HomeImp,Other,0.0,1.0,,101.39144532,,12.0,36.602947343,0.8186526845904983,0,0,0,1,1,0,0
0,HomeImp,Self,,0.0,0.0,202.25079583,0.0,11.0,45.114319388,0.3346853358072102,0,1,0,0,0,0,0
0,DebtCon,Other,1.0,1.0,0.0,10.42564285,10.0,6.0,29.753700283,1.0299958131467193,0,0,0,0,0,0,0
0,HomeImp,Mgr,3.0,0.0,1.0,126.32864372,0.0,22.0,28.756345434,0.859727720124104,0,0,0,0,0,0,0
0,HomeImp,Office,9.0,,,180.84124987,,19.0,27.839006664,1.0253662762231177,0,0,1,1,1,0,0
0,HomeImp,Other,,,,333.23089989,,11.0,29.011980578,,0,1,1,1,1,0,1
1,HomeImp,Other,1.0,0.0,0.0,127.06270157,2.0,21.0,37.800352933,0.9449129681687821,0,0,0,0,0,0,0
0,DebtCon,ProfExe,1.0,,,,,,30.531264536,0.8935675509576975,0,0,1,1,1,0,0
0,HomeImp,Mgr,2.0,0.0,2.0,129.0777116,0.0,23.0,29.055433128,0.9073663913281392,0,0,0,0,0,0,0
0,HomeImp,ProfExe,11.0,0.0,0.0,191.0756559,0.0,13.0,24.227319339,1.0748159057437408,0,0,0,0,0,0,0
0,DebtCon,ProfExe,0.0,,,,,,29.198860669,0.9408602743959646,0,0,1,1,1,0,0
0,DebtCon,,4.0,0.0,0.0,209.32631158,4.0,29.0,30.343448604,0.6633701720405606,1,0,0,0,0,0,0
1,HomeImp,Other,14.0,2.0,5.0,115.36666667,1.0,16.0,,,0,0,0,0,0,1,1
1,DebtCon,Other,1.0,1.0,0.0,97.299756098,6.0,38.0,,0.8934426229508197,0,0,0,0,0,1,0
1,DebtCon,Other,15.0,0.0,0.0,224.86666667,0.0,13.0,,0.8893034825870647,0,0,0,0,0,1,0
0,HomeImp,Office,1.0,0.0,0.0,110.56666667,2.0,30.0,,0.8173066190423038,0,0,0,0,0,1,0
0,HomeImp,Office,29.0,0.0,0.0,332.73333333,2.0,38.0,,0.7041673856773081,0,0,0,0,0,1,0
0,HomeImp,Office,29.0,0.0,0.0,234.4,1.0,17.0,,0.6964892412231031,0,0,0,0,0,1,0
0,DebtCon,ProfExe,9.0,0.0,0.0,54.766666667,2.0,24.0,,0.95,0,0,0,0,0,1,0
0,DebtCon,Office,1.0,0.0,0.0,242.46666667,1.0,38.0,,0.7144186046511628,0,0,0,0,0,1,0
1,HomeImp,ProfExe,27.0,0.0,0.0,475.8,2.0,40.0,,0.9717769376181474,0,0,0,0,0,1,0
0,HomeImp,Office,29.0,0.0,0.0,327.20063852,1.0,38.0,34.345837692,0.7457244958733941,0,0,0,0,0,0,0
1,DebtCon,ProfExe,4.0,6.0,0.0,86.452226941,6.0,29.0,69.8005248,0.9112057823943325,0,0,0,0,0,0,0
0,DebtCon,Other,0.0,0.0,1.0,94.00805286,2.0,18.0,34.898413066,0.8984522513334344,0,0,0,0,0,0,0
0,HomeImp,Office,31.0,0.0,0.0,232.52729073,0.0,16.0,26.160494887,0.7686479017628313,0,0,0,0,0,0,0
0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,12.219436152,,1,0,0,0,0,0,1
0,HomeImp,Other,5.0,0.0,0.0,96.977667199,0.0,14.0,42.211046784,0.9189977187610555,0,0,0,0,0,0,0
0,HomeImp,Office,10.0,,,179.80086812,,19.0,27.532376107,0.9413698847205165,0,0,1,1,1,0,0
0,HomeImp,Office,23.0,0.0,0.0,122.81558408,0.0,12.0,36.773458722,0.9060641037023883,0,0,0,0,0,0,0
0,HomeImp,,0.0,0.0,0.0,,0.0,0.0,14.845990728,,1,0,0,0,0,0,1
0,HomeImp,Other,11.0,,,423.20962409,2.0,49.0,40.957090317,0.8292665592722449,0,0,1,1,0,0,0
0,HomeImp,Other,4.0,0.0,0.0,84.417030462,0.0,17.0,23.642853829,1.0943065538363488,0,0,0,0,0,0,0
1,HomeImp,ProfExe,5.0,0.0,0.0,195.78086332,0.0,19.0,32.397593406,0.949789490098238,0,0,0,0,0,0,0
0,DebtCon,Other,2.0,0.0,0.0,283.89723134,0.0,14.0,24.120451557,,0,0,0,0,0,0,1
0,HomeImp,Other,6.0,0.0,0.0,99.303700784,0.0,17.0,25.231366381,0.9405794427016054,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,3.0,173.5744163,1.0,31.0,23.587013228,0.9591938438988641,0,0,0,0,0,0,0
1,DebtCon,Other,2.0,0.0,2.0,171.52648922,3.0,27.0,41.428597508,0.8050358865748911,0,0,0,0,0,0,0
0,HomeImp,Other,0.0,1.0,0.0,263.17343429,0.0,5.0,37.70699649,0.9212060616281591,0,0,0,0,0,0,0
0,HomeImp,Office,21.0,0.0,0.0,193.75474567,0.0,19.0,19.549571698,1.008108945664899,0,0,0,0,0,0,0
0,HomeImp,Other,0.0,1.0,,108.35174747,,13.0,38.894194746,0.8566145622921781,0,0,0,1,1,0,0
0,HomeImp,Office,1.0,0.0,0.0,112.13708066,1.0,30.0,38.52863281,1.0046138969470921,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,1.0,0.0,43.923382631,1.0,24.0,39.738576265,1.036444633008061,0,0,0,0,0,0,0
1,HomeImp,Mgr,4.0,0.0,0.0,174.72183413,1.0,8.0,62.246451123,,0,0,0,0,0,0,1
0,HomeImp,Office,20.0,0.0,0.0,209.20630035,0.0,20.0,20.203517707,1.0192082258766788,0,0,0,0,0,0,0
0,HomeImp,ProfExe,13.0,1.0,0.0,215.42240638,0.0,19.0,19.493871984,0.9115161835468348,0,0,0,0,0,0,0
0,HomeImp,ProfExe,11.0,0.0,0.0,219.7356734,1.0,18.0,20.885093499,0.8967287562536649,0,0,0,0,0,0,0
0,HomeImp,ProfExe,12.0,0.0,0.0,208.42084303,0.0,19.0,19.33336736,0.908960846666625,0,0,0,0,0,0,0
0,DebtCon,Mgr,7.0,,4.0,116.6327333,3.0,10.0,39.215028911,0.8699173248916618,0,0,1,0,0,0,0
0,HomeImp,ProfExe,12.0,0.0,0.0,201.96083432,0.0,18.0,22.325828788,0.9468053453383527,0,0,0,0,0,0,0
0,HomeImp,Mgr,2.0,0.0,2.0,126.30323511,0.0,22.0,27.118653527,0.858626497005988,0,0,0,0,0,0,0
0,HomeImp,Other,22.0,0.0,0.0,341.46505556,0.0,46.0,27.523246143,0.9398489419129488,0,0,0,0,0,0,0
1,DebtCon,Mgr,3.5,1.0,0.0,106.26666667,2.0,26.0,,0.9,0,0,0,0,0,1,0
0,DebtCon,Office,4.0,0.0,1.0,94.333333333,3.0,12.0,,0.9090113735783028,0,0,0,0,0,1,0
0,HomeImp,Office,21.0,0.0,0.0,206.30632134,0.0,20.0,21.798513082,1.0870803978450063,0,0,0,0,0,0,0
1,HomeImp,Mgr,6.0,1.0,0.0,2.0333333333,1.0,5.0,,,0,0,0,0,0,1,1
0,DebtCon,Sales,,0.0,0.0,127.23414105,0.0,22.0,42.083901678,0.74858952146714,0,1,0,0,0,0,0
0,HomeImp,Office,1.0,0.0,0.0,48.818836477,0.0,3.0,40.787393229,,0,0,0,0,0,0,1
0,HomeImp,Other,0.0,0.0,1.0,196.46499893,0.0,31.0,35.761604731,0.7853432486263049,0,0,0,0,0,0,0
0,DebtCon,Mgr,19.0,0.0,1.0,298.70048215,0.0,23.0,39.107501643,0.9325100840525498,0,0,0,0,0,0,0
0,DebtCon,Office,1.0,0.0,0.0,230.80558812,1.0,38.0,17.965883444,0.7286202161743478,0,0,0,0,0,0,0
0,HomeImp,Other,2.0,0.0,0.0,112.58906066,0.0,15.0,41.428089899,0.8873962453982118,0,0,0,0,0,0,0
0,HomeImp,Other,5.0,0.0,0.0,87.900118337,0.0,17.0,22.286997477,1.1679242377579304,0,0,0,0,0,0,0
1,DebtCon,Sales,2.0,0.0,0.0,101.5319079,0.0,21.0,35.764058362,1.0368406555570857,0,0,0,0,0,0,0
1,HomeImp,Mgr,23.0,0.0,2.0,67.8,1.0,18.0,,,0,0,0,0,0,1,1
1,DebtCon,Other,10.0,2.0,0.0,138.23477796,0.0,22.0,38.372460882,1.0063527418747646,0,0,0,0,0,0,0
1,HomeImp,Sales,1.0,0.0,0.0,122.26666667,2.0,43.0,,0.5295783132530121,0,0,0,0,0,1,0
0,HomeImp,Office,24.0,0.0,0.0,111.12339734,0.0,11.0,37.253150854,0.9501662940951966,0,0,0,0,0,0,0
0,DebtCon,Other,1.0,0.0,0.0,61.9,8.0,22.0,,0.8186877562975982,0,0,0,0,0,1,0
0,DebtCon,Mgr,7.0,,3.0,105.82732904,2.0,10.0,40.717668846,0.8370030536358722,0,0,1,0,0,0,0
0,HomeImp,Office,20.0,0.0,0.0,204.48458275,0.0,19.0,21.855494126,0.8605432906332334,0,0,0,0,0,0,0
0,DebtCon,,4.0,0.0,0.0,224.2470369,3.0,29.0,30.526150723,0.6882121645077873,1,0,0,0,0,0,0
0,HomeImp,Other,,,,311.86989931,,12.0,30.790620774,,0,1,1,1,1,0,1
0,HomeImp,Other,9.0,,,421.541928,1.0,49.0,40.828872934,0.8474048082546244,0,0,1,1,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,231.79991346,0.0,38.0,19.273579455,0.7234950483534769,0,0,0,0,0,0,0
0,HomeImp,Other,1.0,0.0,1.0,175.57144277,0.0,32.0,34.449664673,0.8249704989460307,0,0,0,0,0,0,0
0,HomeImp,Other,,,,102.6573271,,9.0,36.094071425,,0,1,1,1,1,0,1
0,HomeImp,Other,0.0,0.0,1.0,171.83838617,0.0,31.0,36.247963031,0.8683487079235139,0,0,0,0,0,0,0
0,HomeImp,ProfExe,5.0,0.0,0.0,213.36302767,2.0,24.0,34.475301929,0.694772775762748,0,0,0,0,0,0,0
0,HomeImp,Other,22.0,0.0,0.0,341.61057605,1.0,47.0,27.767299768,1.0903132637191735,0,0,0,0,0,0,0
0,HomeImp,ProfExe,7.0,0.0,0.0,211.28441317,1.0,24.0,33.461402248,0.6739303414722866,0,0,0,0,0,0,0
0,HomeImp,Mgr,10.0,,1.0,197.33839792,0.0,24.0,39.843087337,0.902073669096532,0,0,1,0,0,0,0
0,DebtCon,Office,4.0,0.0,0.0,90.380409083,3.0,11.0,36.30952679,0.7964752700397953,0,0,0,0,0,0,0
1,HomeImp,Other,5.0,0.0,0.0,87.833333333,4.0,21.0,,0.9491319554848967,0,0,0,0,0,1,0
1,DebtCon,Other,4.0,0.0,0.0,134.7,1.0,16.0,,0.8275076923076923,0,0,0,0,0,1,0
1,HomeImp,Office,17.0,0.0,1.0,183.1,0.0,23.0,,0.5374032674118658,0,0,0,0,0,1,0
1,DebtCon,Other,3.0,1.0,1.0,242.43333333,0.0,8.0,,0.8458864426419467,0,0,0,0,0,1,0
1,DebtCon,Office,1.0,0.0,1.0,138.23333333,0.0,9.0,,0.7950795079507951,0,0,0,0,0,1,0
0,DebtCon,Other,8.0,0.0,0.0,219.16666667,1.0,20.0,,0.7238529495582787,0,0,0,0,0,1,0
0,HomeImp,Other,1.5,0.0,0.0,103.66666667,0.0,7.0,,0.8744090305444887,0,0,0,0,0,1,0
0,DebtCon,Other,5.0,0.0,0.0,265.06666667,0.0,12.0,,0.44871794871794873,0,0,0,0,0,1,0
0,DebtCon,Other,11.0,0.0,0.0,234.4,1.0,32.0,,0.7346938775510204,0,0,0,0,0,1,0
0,HomeImp,Other,15.0,0.0,0.0,229.3,1.0,36.0,,0.8334446583631292,0,0,0,0,0,1,0
0,HomeImp,Other,5.0,0.0,0.0,84.733333333,3.0,20.0,,0.9841269841269841,0,0,0,0,0,1,0
